url,filepath,filename,title,description,author,category,crawled_at
https://www.elternleben.de/elternwissen-index/elternwissen-index/kita-kind-familie-und-freizeit/,content/elternleben/elternwissen-index/elternwissen-index/kita-kind-familie-und-freizeit.md,kita-kind-familie-und-freizeit.md,KiTa-Kind-Familie und Freizeit,,,"['elternwissen-index', 'elternwissen-index']",2025-03-05T20:27:33.575598
https://www.elternleben.de/elternwissen-index/elternwissen-index/kita-kind-partnerschaft-und-elternrolle/,content/elternleben/elternwissen-index/elternwissen-index/kita-kind-partnerschaft-und-elternrolle.md,kita-kind-partnerschaft-und-elternrolle.md,KiTa-Kind-Partnerschaft und Elternrolle,,,"['elternwissen-index', 'elternwissen-index']",2025-03-05T20:27:34.063963
https://www.elternleben.de/baby/babynahrung/babymilch/,content/elternleben/baby/babynahrung/babymilch.md,babymilch.md,Welche Babymilch im ersten Lebensjahr?,"Möchtest du die richtige Babymilch für dein Baby finden? Erfahre, welche Optionen es gibt und wie du die beste Wahl triffst.",Renate Lieberknecht,"['baby', 'babynahrung']",2025-03-05T20:27:35.519866
https://www.elternleben.de/baby/entwicklung-baby/kognitive-entwicklung-von-babys/,content/elternleben/baby/entwicklung-baby/kognitive-entwicklung-von-babys.md,kognitive-entwicklung-von-babys.md,Wahrnehmung und kognitive Entwicklung von Babys,"Dein Kind lernt sehen, hören und verstehen im ersten Lebensjahr. Erfahre, wie du die kognitive Entwicklung deines Babys unterstützen kannst.",Rose Volz-Schmidt,"['baby', 'entwicklung-baby']",2025-03-05T20:27:38.989402
https://www.elternleben.de/familie-und-partnerschaft/beruf/homeoffice-mit-kindern/,content/elternleben/familie-und-partnerschaft/beruf/homeoffice-mit-kindern.md,homeoffice-mit-kindern.md,Homeoffice und Kinderbetreuung — 7 Überlebens-Tipps,"Im Homeoffice arbeiten, die Kinderbetreuung jonglieren & nebenbei den Haushalt schmeißen. Wie du dabei nicht den Verstand verlierst, liest du hier!",,"['familie-und-partnerschaft', 'beruf']",2025-03-05T20:27:57.133176
https://www.elternleben.de/schulkind/lernen/wie-kann-ich-mein-kind-in-der-pubertaet-zum-lernen-motivieren/,content/elternleben/schulkind/lernen/wie-kann-ich-mein-kind-in-der-pubertaet-zum-lernen-motivieren.md,wie-kann-ich-mein-kind-in-der-pubertaet-zum-lernen-motivieren.md,Wie du dein Kind in der Pubertät zum Lernen motivierst,"Finde heraus, wie du dein Kind in der Pubertät zum Lernen motivierst und die Lerngewohnheiten stärkst.",Melanie Schüer,"['schulkind', 'lernen']",2025-03-05T20:28:00.911430
https://www.elternleben.de/erziehung-und-foerderung/hochbegabung-bei-kindern/profile-von-hochbegabten/,content/elternleben/erziehung-und-foerderung/hochbegabung-bei-kindern/profile-von-hochbegabten.md,profile-von-hochbegabten.md,Profile von Hochbegabten kennen und nutzen,"Hochbegabung ist ein Potenzial, das je nach Persönlichkeit deines Kindes wirkt. Sechs Profile helfen dir, es besser zu verstehen und gezielt zu fördern.",Martina Rosenboom,"['erziehung-und-foerderung', 'hochbegabung-bei-kindern']",2025-03-05T20:28:09.484333
https://www.elternleben.de/haeufige-fragen/trotz-wut/mein-kind-ist-aggressiv-es-schlaegt-beisst-und-haut-was-kann-ich-tun/,content/elternleben/haeufige-fragen/trotz-wut/mein-kind-ist-aggressiv-es-schlaegt-beisst-und-haut-was-kann-ich-tun.md,mein-kind-ist-aggressiv-es-schlaegt-beisst-und-haut-was-kann-ich-tun.md,"Mein Kind ist aggressiv, es schlägt, beißt und haut. Was kann ich tun?","Wenn Kinder aggressiv werden, ist das für Eltern meist ziemlich schockierend. Eben noch lieb und niedlich, jetzt tut es auf einmal anderen weh. Hier Tipps.",Melanie Schüer,"['haeufige-fragen', 'trotz-wut']",2025-03-05T20:28:11.128536
https://www.elternleben.de/baby/babypflege/wickeln/,content/elternleben/baby/babypflege/wickeln.md,wickeln.md,Wickeln - Das 1x1 für Einsteiger,"Möchtest du das Wickeln deines Babys einfacher gestalten? Entdecke praktische Tipps und Tricks, die dir das Windelwechseln erleichtern.",,"['baby', 'babypflege']",2025-03-05T20:28:14.864839
https://www.elternleben.de/baby/bindung/babyliebe-auf-den-zweiten-blick/,content/elternleben/baby/bindung/babyliebe-auf-den-zweiten-blick.md,babyliebe-auf-den-zweiten-blick.md,Babyliebe auf den zweiten Blick,"Baby-Liebe nach der Geburt: Manchmal dauert es etwas länger. Erschöpfung, Stress & Co. Warum es ok ist, sich erst auf den zweiten Blick zu verlieben.",Andrea Zschocher,"['baby', 'bindung']",2025-03-05T20:28:15.570674
https://www.elternleben.de/haeufige-fragen/kleinkind/,content/elternleben/haeufige-fragen/kleinkind.md,kleinkind.md,"Dein Kleinkind: Ratgeber zur Entwicklung, Erziehung & Co","Alles rund um dein Kleinkind: Erfahre mehr zu Entwicklung, Erziehung, Gesundheit, Förderung und den Einstieg in die Kita.",,['haeufige-fragen'],2025-03-05T20:28:18.143369
https://www.elternleben.de/schulkind/lernen/rechtschreibung-uebungen/,content/elternleben/schulkind/lernen/rechtschreibung-uebungen.md,rechtschreibung-uebungen.md,Rechtschreibung: Tipps und Übungen,Rechtschreibung von Grundschulkindern: Übungen und Tipps - so können Eltern ihre Kinder beim Schreiben lernen unterstützen. Orientierungshilfen,,"['schulkind', 'lernen']",2025-03-05T20:28:19.289491
https://www.elternleben.de/l/stillberatung/,content/elternleben/l/stillberatung.md,stillberatung.md,Online Stillberatung – Kostenlos auf Elternleben.de,"Du hast eine Frage rund ums Thema Stillen oder benötigst eine Stillberatung? Quäle dich nicht alleine mit deinen Sorgen, sondern stell uns deine Frage. Unsere Experten sind für dich da!",,['l'],2025-03-05T20:28:20.557370
https://www.elternleben.de/live/,content/elternleben/live.md,live.md,Live Events,,,elternleben,2025-03-05T20:28:31.251634
https://www.elternleben.de/baby/zeit-mit-baby-geniessen/,content/elternleben/baby/zeit-mit-baby-geniessen.md,zeit-mit-baby-geniessen.md,Wie du die Zeit mit deinem Baby genießen kannst,"Möchtest du die Zeit mit deinem Baby voll und ganz genießen? Entdecke unsere Tipps für wertvolle und schöne Momente für die ersten Tagen, Wochen und Monate.",,['baby'],2025-03-05T20:28:31.685383
https://www.elternleben.de/gesundheit-ernaehrung/entspannung-stressbewaeltigung/eltern-powern-sich-zu-sehr-aus/,content/elternleben/gesundheit-ernaehrung/entspannung-stressbewaeltigung/eltern-powern-sich-zu-sehr-aus.md,eltern-powern-sich-zu-sehr-aus.md,Eltern powern sich zu sehr aus,"Gute Eltern, Berufstätige uvm.: Wenn Mütter und Väter alles wollen. Über Burn-Out, Erschöpfung und neue Kraftquellen für Eltern. Felicitas Römer Interview",,"['gesundheit-ernaehrung', 'entspannung-stressbewaeltigung']",2025-03-05T20:28:33.350803
https://www.elternleben.de/schulkind/lernen/hausaufgaben/,content/elternleben/schulkind/lernen/hausaufgaben.md,hausaufgaben.md,Hausaufgaben - So können sie gelingen!,"Hausaufgaben - wie Eltern und Lehrer mit diesem Schul-Thema besser umgehen, damit Kindern die Schulaufgaben gelingen und nicht in verabscheutem Zwang enden.",Malena Böse,"['schulkind', 'lernen']",2025-03-05T20:28:35.392446
https://www.elternleben.de/baby/babyschlaf/baby-beruhigen/,content/elternleben/baby/babyschlaf/baby-beruhigen.md,baby-beruhigen.md,Wie kann ich mein Baby beruhigen?,"Dein Baby lässt sich nicht beruhigen? Unsere Expertin gibt dir praktische Tipps, wie du dein Baby liebevoll beruhigen kannst.",Melanie Schüer,"['baby', 'babyschlaf']",2025-03-05T20:28:40.176814
https://www.elternleben.de/familie-und-partnerschaft/paarbeziehung/entfremdung-in-der-liebe/,content/elternleben/familie-und-partnerschaft/paarbeziehung/entfremdung-in-der-liebe.md,entfremdung-in-der-liebe.md,Entfremdung in der Liebe,Wenn Eltern sich entfremden – Entwicklungen in der Beziehung. Unzufriedenheit in der Partnerschaft: Was Paare gegen Entfremdung tun können lest ihr hier.,Melanie Schüer,"['familie-und-partnerschaft', 'paarbeziehung']",2025-03-05T20:28:45.251072
https://www.elternleben.de/baby/stillen/,content/elternleben/baby/stillen.md,stillen.md,Stillen - Dein Ratgeber für eine harmonische Stillzeit,"Erfahre, wie du das Stillen mit Leichtigkeit meisterst. Unsere bewährten Tipps unterstützen dich auf dem Weg zu einer liebevollen Stillbeziehung.",,['baby'],2025-03-05T20:28:50.981171
https://www.elternleben.de/baby/babyschlaf/baby-pucken/,content/elternleben/baby/babyschlaf/baby-pucken.md,baby-pucken.md,Baby pucken - Wie funktioniert das?,"Mehr Infos zum Pucken, warum ein Pucksack helfen kann, besser einzuschlafen und wie Eltern das Einpucken ausprobieren können, erfährst du hier!",Melanie Schüer,"['baby', 'babyschlaf']",2025-03-05T20:28:52.627998
https://www.elternleben.de/elternwissen-index/elternwissen-index/kita-kind-gesundheit-und-ernaehrung/,content/elternleben/elternwissen-index/elternwissen-index/kita-kind-gesundheit-und-ernaehrung.md,kita-kind-gesundheit-und-ernaehrung.md,KiTa-Kind-Gesundheit und Ernaehrung,,,"['elternwissen-index', 'elternwissen-index']",2025-03-05T20:28:56.020615
https://www.elternleben.de/kleinkind/gesundheit-ernaehrung/plastikgeschirr-fuer-kleinkinder/,content/elternleben/kleinkind/gesundheit-ernaehrung/plastikgeschirr-fuer-kleinkinder.md,plastikgeschirr-fuer-kleinkinder.md,Plastikgeschirr für Kleinkinder – notwendig oder nicht?,"Plastikbesteck, Teller und Tassen für Kinder. Brauchen Kinder Plastik? Oder können Kleinkinder mit echtem Geschirr umgehen?",,"['kleinkind', 'gesundheit-ernaehrung']",2025-03-05T20:28:56.663994
https://www.elternleben.de/familie-und-partnerschaft/beruf/,content/elternleben/familie-und-partnerschaft/beruf.md,beruf.md,Familie und Beruf in Einklang bringen – Hilfreiche Tipps,Familie und Job vereinen? Mit diesen Expertentipps meisterst du die Herausforderungen des Alltags und schaffst die perfekte Balance.,,['familie-und-partnerschaft'],2025-03-05T20:28:57.686349
https://www.elternleben.de/schulkind/einschulung-tipps-fuer-einen-guten-schulstart/,content/elternleben/schulkind/einschulung-tipps-fuer-einen-guten-schulstart.md,einschulung-tipps-fuer-einen-guten-schulstart.md,Tipps für einen guten Schulstart,"Schulstart: Mein Kind kommt in die Schule - das bedeutet große Veränderungen. Andere Kinder, Umgebung und Alltag. So bereitet ihr euch als Familie vor.",,['schulkind'],2025-03-05T20:28:59.731306
https://www.elternleben.de/gesundheit-ernaehrung/entspannung-stressbewaeltigung/und-wo-bleibe-ich/,content/elternleben/gesundheit-ernaehrung/entspannung-stressbewaeltigung/und-wo-bleibe-ich.md,und-wo-bleibe-ich.md,Und wo bleibe ich?,"Wo bleibe ich? Eltern zwischen Job, Partnerschaft und Kindern. Was tun, wenn der Druck etwas zu groß wird? Hier ein paar Tipps für junge Eltern",,"['gesundheit-ernaehrung', 'entspannung-stressbewaeltigung']",2025-03-05T20:29:00.530747
https://www.elternleben.de/erziehung-und-foerderung/sprachentwicklung-von-kindern/stottern/,content/elternleben/erziehung-und-foerderung/sprachentwicklung-von-kindern/stottern.md,stottern.md,Stottern bei Kindern,"Stottern bei Kindern. Bei Kindern gibt es zwischen zwei und fünf Jahren eine Phase, in der die Wörter oft nicht flüssig kommen. Neigung zum Stottern.",Melanie Schüer,"['erziehung-und-foerderung', 'sprachentwicklung-von-kindern']",2025-03-05T20:29:04.825932
https://www.elternleben.de/ueber-uns/experten/martina-stotz/,content/elternleben/ueber-uns/experten/martina-stotz.md,martina-stotz.md,Martina Stotz,Dr. Martina Stotz ist auf ElternLeben.de die Expertin rund um schulische Probleme und familiäre Herausforderungen und berät zu diesen Themen in unserer Online-Beratung.,,"['ueber-uns', 'experten']",2025-03-05T20:29:05.924773
https://www.elternleben.de/gesundheit-ernaehrung/gesunde-ernaehrung-fuer-kinder/fruehkindliche-essstoerungen/,content/elternleben/gesundheit-ernaehrung/gesunde-ernaehrung-fuer-kinder/fruehkindliche-essstoerungen.md,fruehkindliche-essstoerungen.md,Frühkindliche Essstörungen: Was Eltern tun können,Essstörungen bei Kindern sind leider keine Seltenheit. Die Ernährungswissenschaftlerin Fr. Ziebart beantwortet 11 Fragen und gibt Tipps für Eltern.,,"['gesundheit-ernaehrung', 'gesunde-ernaehrung-fuer-kinder']",2025-03-05T20:29:07.495339
https://www.elternleben.de/elternwissen/kita-kind/erziehung-und-bildung/,content/elternleben/elternwissen/kita-kind/erziehung-und-bildung.md,erziehung-und-bildung.md,Erziehung und Bildung,,,"['elternwissen', 'kita-kind']",2025-03-05T20:29:10.185057
https://www.elternleben.de/familie-und-partnerschaft/freizeit-urlaub/urlaub-ohne-kinder/,content/elternleben/familie-und-partnerschaft/freizeit-urlaub/urlaub-ohne-kinder.md,urlaub-ohne-kinder.md,Urlaub ohne Kinder - Freiraum für die Großen,"Auch Eltern brauchen mal eine Auszeit - kein egoistischer Anspruch, sondern sehr realistisch. Wir bieten Tipps für Zeit allein und Urlaub ohne Kinder.",,"['familie-und-partnerschaft', 'freizeit-urlaub']",2025-03-05T20:29:11.226801
https://www.elternleben.de/kleinkind/sport-mit-kleinkind/,content/elternleben/kleinkind/sport-mit-kleinkind.md,sport-mit-kleinkind.md,Sport mit Kleinkind – aktiv und fit leben,"Sport ist wichtig, um aktiv und fit zu leben. Hier gibt’s Tipps, wie du Zeit für Sport mit und ohne Kind in deinem Alltag finden kannst.",Sarah Fröhlich,['kleinkind'],2025-03-05T20:29:18.339409
https://www.elternleben.de/familie-und-partnerschaft/geschwister/ein-geschwisterchen-wir-kriegen-ein-baby/,content/elternleben/familie-und-partnerschaft/geschwister/ein-geschwisterchen-wir-kriegen-ein-baby.md,ein-geschwisterchen-wir-kriegen-ein-baby.md,Ein Geschwisterchen: Wir kriegen ein Baby!,Ein Geschwisterchen naht: Wir bekommen ein Baby! Wer erfährt zuerst vom zweiten Kind? Wie Eltern die „Großen“ auf die neue Situation vorbereiten.,,"['familie-und-partnerschaft', 'geschwister']",2025-03-05T20:29:24.827575
https://www.elternleben.de/elternwissen/kleinkind/,content/elternleben/elternwissen/kleinkind.md,kleinkind.md,Kleinkind,,,['elternwissen'],2025-03-05T20:29:30.945510
https://www.elternleben.de/l/beratung-medien/,content/elternleben/l/beratung-medien.md,beratung-medien.md,Umgang mit Medien bei Kindern – Beratung,Dein Kind sitzt zu oft vor einem Smartphone? Was kannst du tun? Für diese und andere Fragen sind unsere Experten für dich da!,,['l'],2025-03-05T20:29:31.951070
https://www.elternleben.de/kleinkind/trocken-werden/toilettenverweigerungssyndrom-kind-will-nicht-auf-toilette/,content/elternleben/kleinkind/trocken-werden/toilettenverweigerungssyndrom-kind-will-nicht-auf-toilette.md,toilettenverweigerungssyndrom-kind-will-nicht-auf-toilette.md,Was ist das Toilettenverweigerungssyndrom?,Toilettenverweigerungssyndrom: Warum manche Kinder nicht aufs Klo wollen und welche Lösungen dir helfen können.,Sandra Lößl,"['kleinkind', 'trocken-werden']",2025-03-05T20:29:34.466564
https://www.elternleben.de/kleinkind/kita/mein-kind-hat-trennungsangst-vor-der-kita/,content/elternleben/kleinkind/kita/mein-kind-hat-trennungsangst-vor-der-kita.md,mein-kind-hat-trennungsangst-vor-der-kita.md,Trennungsangst & Verlustängste beim Kind: Was tun?,"Dein Kind hat bei Kita & Kindergarten Trennungsangst oder Verlustängste? Wir zeigen euch, was ihr gegen die Ängste tun könnt.",Dr. Martina Stotz,"['kleinkind', 'kita']",2025-03-05T20:29:48.083162
https://www.elternleben.de/baby/entwicklung-baby/sprachentwicklung-bei-babys-bis-12-monate/,content/elternleben/baby/entwicklung-baby/sprachentwicklung-bei-babys-bis-12-monate.md,sprachentwicklung-bei-babys-bis-12-monate.md,Sprachentwicklung beim Baby: Das passiert im ersten Jahr,"Wann geben Babys Laute von sich? Wann verstehen sie? Wann fangen sie an zu sprechen? Erfahre hier, wie du die Sprachentwicklung deines Babys fördern kannst.",Helen Mensen,"['baby', 'entwicklung-baby']",2025-03-05T20:29:51.928624
https://www.elternleben.de/shop/mediennutzung/,content/elternleben/shop/mediennutzung.md,mediennutzung.md,Mediennutzung,"Wie dein Kita-und Grundschulkind bis hin zum Teenager einen achtsamen und gesunden Umgang mit neuen Medien lernt, erfährst du in diesem Handbuch.",,['shop'],2025-03-05T20:29:53.274189
https://www.elternleben.de/erziehung-und-foerderung/krisen-und-konflikte/wie-schuetze-ich-mein-kind-vor-sexueller-gewalt/,content/elternleben/erziehung-und-foerderung/krisen-und-konflikte/wie-schuetze-ich-mein-kind-vor-sexueller-gewalt.md,wie-schuetze-ich-mein-kind-vor-sexueller-gewalt.md,Wie schütze ich mein Kind vor sexueller Gewalt?,Albtraum aller Mütter und Väter: sexuelle Gewalt. Wie ihr eure Kinder stark macht und vor Missbrauch schützt - konkrete Tipps auf ElternLeben.de,,"['erziehung-und-foerderung', 'krisen-und-konflikte']",2025-03-05T20:29:53.840494
https://www.elternleben.de/shop/video-seminar-gewaltfrei-grenzen-zeigen/,content/elternleben/shop/video-seminar-gewaltfrei-grenzen-zeigen.md,video-seminar-gewaltfrei-grenzen-zeigen.md,Video-Seminar Gewaltfrei Grenzen zeigen,"In diesem Video-Seminar lernen Mütter und Väter, wie sie ihrem Kind gewaltfrei Grenzen zeigen können und ihre Kinder durch liebevolle Führung stärken.",,['shop'],2025-03-05T20:29:54.143736
https://www.elternleben.de/erziehung-und-foerderung/kommunikation-mit-kindern/schimpfwoerter/,content/elternleben/erziehung-und-foerderung/kommunikation-mit-kindern/schimpfwoerter.md,schimpfwoerter.md,Schimpfwörter - verboten oder sogar notwendig?,Schimpfwörter bei Kleinkindern – verboten oder notwendig? Wenn Kinder im Kindergarten oder beim Nachbarskind Wörter aufschnappen. Der richtige Umgang damit,Rose Volz-Schmidt,"['erziehung-und-foerderung', 'kommunikation-mit-kindern']",2025-03-05T20:29:54.864486
https://www.elternleben.de/familie-und-partnerschaft/haushalt-und-familienalltag/haushalt-organisieren/,content/elternleben/familie-und-partnerschaft/haushalt-und-familienalltag/haushalt-organisieren.md,haushalt-organisieren.md,Haushalt organisieren – so funktioniert der Alltag in der Familie,"Grundsätzlich können schon Kleinkinder bei allem mitmachen, was im Haushalt anfällt. Es bedarf ein wenig Vorbereitung, wenn euer Kind mitmachen möchte.",Nadine Büttner,"['familie-und-partnerschaft', 'haushalt-und-familienalltag']",2025-03-05T20:30:02.876213
https://www.elternleben.de/elternwissen/schulkind/partnerschaft-und-elternrolle/,content/elternleben/elternwissen/schulkind/partnerschaft-und-elternrolle.md,partnerschaft-und-elternrolle.md,Dein Schulkind durch die Schulzeit begleiten,"Erfahre, wie du dein Schulkind im Alltag unterstützt. Mit Tipps zu Lernen, Freundschaften und Freizeit.",,"['elternwissen', 'schulkind']",2025-03-05T20:30:05.217065
https://www.elternleben.de/erziehung-und-foerderung/medienkonsum-bei-kindern/computersucht-handysucht/,content/elternleben/erziehung-und-foerderung/medienkonsum-bei-kindern/computersucht-handysucht.md,computersucht-handysucht.md,Wie du Computer-oder Handysucht bei deinem Kind erkennst,"Erkenne die Anzeichen von Computersucht und Handysucht. Unsere Expert*innen zeigen dir, wie du dein Kind richtig unterstützen kannst.",Melanie Schüer,"['erziehung-und-foerderung', 'medienkonsum-bei-kindern']",2025-03-05T20:30:08.381843
https://www.elternleben.de/baby/entwicklung-baby/motorische-entwicklung-von-babys/,content/elternleben/baby/entwicklung-baby/motorische-entwicklung-von-babys.md,motorische-entwicklung-von-babys.md,Motorische Entwicklung von Babys,Motorische Entwicklung von Babys im ersten Lebensjahr - Erfahre mehr über die verschiedenen Etappen und wie du dein Baby unterstützen kannst.,Rose Volz-Schmidt,"['baby', 'entwicklung-baby']",2025-03-05T20:30:10.821394
https://www.elternleben.de/kleinkind/entwicklung-foerderung/sexuelle-entwicklung-von-kleinkindern/,content/elternleben/kleinkind/entwicklung-foerderung/sexuelle-entwicklung-von-kleinkindern.md,sexuelle-entwicklung-von-kleinkindern.md,Sexuelle Entwicklung von Kleinkindern,"Sexualität: Wie und wann findet die sexuelle Entwicklung bei Babys, Kindern und Jugendlichen statt? Wie geht ihr als Eltern damit um? Eine Übersicht.",Melanie Schüer,"['kleinkind', 'entwicklung-foerderung']",2025-03-05T20:30:11.694310
https://www.elternleben.de/gesundheit-ernaehrung/meningokokken/,content/elternleben/gesundheit-ernaehrung/meningokokken.md,meningokokken.md,Meningokokken,"Impfen, ja oder nein? Es gibt eine neue Impfung gegen Meningokokken für Säuglinge und Kleinkinder. Hier Informationen zur Entscheidungshilfe.",Dr. Nikola Klün,['gesundheit-ernaehrung'],2025-03-05T20:30:14.455316
https://www.elternleben.de/kleinkind/entwicklung-foerderung/mein-kind-ist-wie-ich/,content/elternleben/kleinkind/entwicklung-foerderung/mein-kind-ist-wie-ich.md,mein-kind-ist-wie-ich.md,"Hilfe, mein Kind ist wie ich!",Ist mein Kind so wie ich? Optische Merkmale oder Charakterzüge - Mehr zum Thema Ähnlichkeiten von Kind zu Vater oder Mutter findet ihr hier.,,"['kleinkind', 'entwicklung-foerderung']",2025-03-05T20:30:16.655110
https://www.elternleben.de/teenager/pubertaet/kommunikation-in-der-pubertaet/,content/elternleben/teenager/pubertaet/kommunikation-in-der-pubertaet.md,kommunikation-in-der-pubertaet.md,Streit in der Pubertät? So klappt die Kommunikation!,"Erfahre, wie du in der Pubertät besser kommunizieren kannst und Streit vermeidest. Tipps für ein gutes Gespräch mit deinem Teenager.",Melanie Schüer,"['teenager', 'pubertaet']",2025-03-05T20:30:21.075724
https://www.elternleben.de/erziehung-und-foerderung/kind-verwoehnen/,content/elternleben/erziehung-und-foerderung/kind-verwoehnen.md,kind-verwoehnen.md,Dein Kind verwöhnen – Was bedeutet das eigentlich?,"Kinder streben NICHT danach, zu dominieren oder zu tyrannisieren. Zum Thema „Verwöhnen“ gibt es viele Mythen und Missverständnisse. Hier die wahre Bedeutung.",Melanie Schüer,['erziehung-und-foerderung'],2025-03-05T20:30:24.384358
https://www.elternleben.de/teenager/hotel-mama-familienleben-mit-teenies/,content/elternleben/teenager/hotel-mama-familienleben-mit-teenies.md,hotel-mama-familienleben-mit-teenies.md,Hotel Mama? Familienleben mit Teenies,Leben mit Teenies - Neues Kapitel für Familien. In der Pubertät entwickelt sich das Kind zum Erwachsenen. Mehr über Hotel Mama und Co. erfahrt ihr bei uns.,,['teenager'],2025-03-05T20:30:31.505846
https://www.elternleben.de/l/ernaehrungsberatung/,content/elternleben/l/ernaehrungsberatung.md,ernaehrungsberatung.md,Online Ernährungsberatung für Kinder,"Was tun, wenn das Kind nicht richtig isst und jedes Essen zum Machtkampf wird? Für diese und andere Fragen sind unsere Experten für dich da!",,['l'],2025-03-05T20:30:32.341265
https://www.elternleben.de/shop/handbuch-selbstfuersorge/,content/elternleben/shop/handbuch-selbstfuersorge.md,handbuch-selbstfuersorge.md,Handbuch Selbstfürsorge,"In diesem Handbuch erfährst du, wie du als Mutter, als Vater deine Gedanken, Gefühle und Bedürfnisse wahrnehmen und ausdrücken kannst. Selbstfürsorge in deiner Elternschaft.",,['shop'],2025-03-05T20:30:37.107746
https://www.elternleben.de/elternwissen/schulkind/job-und-organisation/,content/elternleben/elternwissen/schulkind/job-und-organisation.md,job-und-organisation.md,Dein Schulkind durch die Schulzeit begleiten,"Erfahre, wie du dein Schulkind im Alltag unterstützt. Mit Tipps zu Lernen, Freundschaften und Freizeit.",,"['elternwissen', 'schulkind']",2025-03-05T20:30:38.742102
https://www.elternleben.de/erziehung-und-foerderung/sicherheit-im-strassenverkehr/,content/elternleben/erziehung-und-foerderung/sicherheit-im-strassenverkehr.md,sicherheit-im-strassenverkehr.md,Sicherheit für dein Kind im Straßenverkehr,"Es gibt viele Möglichkeiten, dein Kind im Straßenverkehr sichtbarer und somit sicherer zu machen. Z.B. Bunte Kleidung, Warnwesten, Reflektorbänder, Blinker.",Larissa Meier,['erziehung-und-foerderung'],2025-03-05T20:30:38.968931
https://www.elternleben.de/familie-und-partnerschaft/freizeit-urlaub/kindergeburtstag-lieber-woanders-feiern/,content/elternleben/familie-und-partnerschaft/freizeit-urlaub/kindergeburtstag-lieber-woanders-feiern.md,kindergeburtstag-lieber-woanders-feiern.md,Kindergeburtstag - lieber woanders feiern?,"Kindergeburtstag feiern: zuhause oder lieber nicht? Zwei Meinungen von Eltern, ob die Geburtstagsfeier ruhig mal außerhalb stattfinden kann",,"['familie-und-partnerschaft', 'freizeit-urlaub']",2025-03-05T20:30:41.795220
https://www.elternleben.de/familie-und-partnerschaft/geschwister/geschwistern-gerecht-werden/,content/elternleben/familie-und-partnerschaft/geschwister/geschwistern-gerecht-werden.md,geschwistern-gerecht-werden.md,Geschwistern gerecht werden,Geschwistern gerecht werden. Eifersucht unter Geschwistern. Zwischen Liebe und Rivalität. Geschwisterliebe. Geschwisterstreit was können Eltern tun?,,"['familie-und-partnerschaft', 'geschwister']",2025-03-05T20:30:50.681899
https://www.elternleben.de/kleinkind/kita/mein-kind-haut-andere-kinder-im-kindergarten/,content/elternleben/kleinkind/kita/mein-kind-haut-andere-kinder-im-kindergarten.md,mein-kind-haut-andere-kinder-im-kindergarten.md,Mein Kind haut & schlägt andere Kinder und ist aggressiv,"Ein Kind haut andere Kinder in Kindergarten oder Kita? Wir zeigen Gründe, warum ein Kleinkind aggressiv sein kann und was du tun kannst.",Dr. Martina Stotz,"['kleinkind', 'kita']",2025-03-05T20:30:53.817252
https://www.elternleben.de/online-beratung-formate/,content/elternleben/online-beratung-formate.md,online-beratung-formate.md,Online-Beratung Formate,Du hast eine Frage und weißt nicht weiter? Unsere Expert*innen sind für dich da! Sie beraten Eltern in unterschiedlichen kostenlosen Online-Formaten.,,elternleben,2025-03-05T20:30:54.586910
https://www.elternleben.de/familie-und-partnerschaft/schwangerschaft-und-babyzeit-ohne-partner/,content/elternleben/familie-und-partnerschaft/schwangerschaft-und-babyzeit-ohne-partner.md,schwangerschaft-und-babyzeit-ohne-partner.md,Schwangerschaft und Babyzeit ohne Partner - wie ist das zu schaffen?,"Schwangerschaft und Babyzeit ohne Partner? Im Artikel findet Ihr alles über Netzwerk, finanzielle Unterstützung und Co. für Alleinerziehende.",,['familie-und-partnerschaft'],2025-03-05T20:30:55.005979
https://www.elternleben.de/baby/stillen/trinkmenge/,content/elternleben/baby/stillen/trinkmenge.md,trinkmenge.md,Wieviel Trinkmenge Milch braucht mein Baby?,"Wie viel Milch trinkt ein Baby pro Mahlzeit & Tag? Unsere Expertin zeigt dir die Trinkmenge, die ein Baby in jedem Alter braucht.",Melanie Schüer,"['baby', 'stillen']",2025-03-05T20:30:55.603367
https://www.elternleben.de/kleinkind/gesundheit-ernaehrung/,content/elternleben/kleinkind/gesundheit-ernaehrung.md,gesundheit-ernaehrung.md,So bleibt dein Kleinkind gesund & fit,"Wie bleibt dein Kleinkind gesund? Tipps zu Ernährung, Bewegung & Immunsystem. So stärkst du dein Kind und förderst seine gesunde Entwicklung!",,['kleinkind'],2025-03-05T20:31:08.724461
https://www.elternleben.de/baby/bindung/,content/elternleben/baby/bindung.md,bindung.md,Bindung zum Baby - Das Fundament fürs Seelenglück,Was bedeutet Bindung? Magarita Klein gibt Auskunft über den Aufbau der Beziehung zum Baby und wie wichtig diese ist.,,['baby'],2025-03-05T20:31:12.116918
https://www.elternleben.de/familie-und-partnerschaft/eltern-haften-fuer-ihre-kinder/,content/elternleben/familie-und-partnerschaft/eltern-haften-fuer-ihre-kinder.md,eltern-haften-fuer-ihre-kinder.md,Eltern haften für ihre Kinder,Kinder sind wild und unbedacht. Wann haften Eltern für ihre Kinder? Haften Eltern auch für Kleinkinder oder für die Schulden ihrer Kinder?,,['familie-und-partnerschaft'],2025-03-05T20:31:12.271070
